Sigma Ratio Sc_solvent Sc_all Rho Emol nbonds A11 A12 A13 A14 A15 A22 A23 A24 A25 A33 A34 A35 A44 A45 A55 B Gamma rD kB Fsrp Rsrp Press1 Press2 Comp1 Comp2 Comp3 Comp4 Comp5
9.43066 0.250347 1054.71 989.268 6.55 50247.853 1812 -48.78 -32.68 -59.02 -115.61 -30.73 -41.77 -96.49 -102.75 -85.63 -57.89 -125.62 -12.74 -41.65 -53.73 -14.33 24.67 15.18 1.55 42.0 81.1 1.09 -4.748 -0.98 0.924 0.018 0.022 0.012 0.024 
10.0433 0.169244 120.732 119.32 6.46 11113.933 654 -43.84 -49.98 0.0 0.0 0.0 -47.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21.64 12.41 1.36 23.7 77.1 1.05 -17.572 -0.59 0.987 0.013 0.0 0.0 0.0 
6.03108 0.0463776 2825.02 2705.8 7.31 57949.198 2949 -41.75 -81.41 -43.0 -39.24 0.0 -41.04 -87.0 -9.44 0.0 -38.18 -46.96 0.0 -19.02 0.0 0.0 65.01 14.61 1.24 28.1 89.0 1.07 533.66 -0.308 0.948 0.022 0.006 0.024 0.0 
13.0305 0.198926 531.355 519.27 7.4 49569.292 1318 -40.93 -8.19 0.0 0.0 0.0 -48.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.18 12.81 1.51 59.8 77.8 1.05 46.964 -0.829 0.977 0.023 0.0 0.0 0.0 
2.01033 0.303093 401.285 391.561 6.28 19946.691 1186 -31.56 -67.85 -23.67 -69.75 0.0 -29.1 -27.35 -38.41 0.0 -49.82 -69.75 0.0 -34.03 0.0 0.0 20.64 14.39 1.56 23.4 90.9 1.08 8.2 -0.698 0.954 0.019 0.006 0.021 0.0 
7.3812 0.241794 109.762 106.433 7.68 53035.873 1833 -30.71 -74.93 -14.13 -26.1 0.0 -25.69 -28.26 -11.82 0.0 -34.86 -36.25 0.0 -46.1 0.0 0.0 13.08 13.95 1.23 43.9 82.4 1.05 16.655 -0.499 0.968 0.008 0.009 0.015 0.0 
3.19646 0.315015 12522 12502 7.17 2149.5727 111 -48.1 -42.81 0.0 0.0 0.0 -39.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.86 14.95 1.63 27.7 52.7 1.04 474.676 -0.742 0.998 0.002 0.0 0.0 0.0 
2.67336 0.300051 486.537 472.154 6.81 6269.8083 672 -41.75 -9.18 -81.41 -103.54 -30.06 -50.78 -8.12 -104.61 -29.45 -18.36 -40.94 -41.86 -41.71 -74.66 -30.43 26.89 13.72 1.51 11.7 96.4 1.06 47.769 -0.689 0.94 0.019 0.022 0.006 0.013 
9.50619 0.408609 4760.42 4738.82 6.21 5926.9141 181 -57.5 -86.82 -46.0 0.0 0.0 -53.51 -92.57 0.0 0.0 -42.25 0.0 0.0 0.0 0.0 0.0 56.64 13.95 1.67 50.9 26.3 1.05 123.514 -0.819 0.981 0.015 0.004 0.0 0.0 
4.29557 0.194577 1703.34 1658.01 6.78 22484.372 1532 -39.66 -7.93 -52.75 0.0 0.0 -35.96 -59.69 0.0 0.0 -16.05 0.0 0.0 0.0 0.0 0.0 70.36 15.81 1.16 19.8 72.6 1.02 440.37 -0.229 0.971 0.01 0.019 0.0 0.0 
6.49594 0.268016 12341 12173.5 6.87 21620.199 732 -57.86 -5.79 0.0 0.0 0.0 -29.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 75.32 12.32 1.69 44.8 81.2 1.04 432.55 -0.736 0.986 0.014 0.0 0.0 0.0 
6.83522 0.331524 4119.01 4016.6 7.24 34777.155 1927 -56.92 -79.69 -40.41 -78.55 0.0 -30.76 -50.45 -37.22 0.0 -29.73 -38.65 0.0 -34.94 0.0 0.0 59.7 15.55 1.45 25.4 80.6 1.02 378.579 -0.661 0.965 0.001 0.018 0.016 0.0 
10.4345 0.175741 263.233 258.014 7.95 29921.947 1173 -28.88 -25.41 -6.93 0.0 0.0 -44.82 -84.26 0.0 0.0 -54.36 0.0 0.0 0.0 0.0 0.0 16.05 12.46 1.37 37.3 77.2 1.06 93.412 -0.512 0.98 0.003 0.017 0.0 0.0 
14.9307 0.136136 94.1804 89.7991 7.43 50352.187 2067 -59.09 -43.14 -134.13 -20.68 -56.14 -56.05 -106.49 -40.36 -124.43 -46.42 -18.57 -60.35 -13.51 -24.72 -45.53 22.49 12.41 1.05 36.1 31.5 1.07 -5.227 -0.572 0.944 0.009 0.011 0.014 0.022 
7.7494 0.129091 590.26 582.343 6.12 25335.682 761 -52.69 -121.19 0.0 0.0 0.0 -19.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 53.4 12.86 1.19 51.8 61.9 1.02 102.897 -0.34 0.984 0.016 0.0 0.0 0.0 
9.62656 0.582017 66.5615 65.4804 7.04 26913.12 977 -38.34 -43.71 -73.61 -25.69 0.0 -31.41 -16.02 -10.05 0.0 -41.53 -82.23 0.0 -45.83 0.0 0.0 19.55 14.74 1.16 41.7 49.8 1.05 15.507 -0.442 0.982 0.003 0.012 0.003 0.0 
7.12648 0.164805 244.042 237.822 6.41 18452.122 1106 -43.5 -103.1 -70.9 -32.19 -24.36 -42.25 -19.01 -60.0 -28.73 -52.42 -85.44 -41.41 -43.5 -24.8 -44.17 38.42 12.84 1.25 23.5 33.4 1.1 88.613 -0.337 0.958 0.015 0.006 0.013 0.008 
8.17669 0.27498 1205.94 1179.57 6.51 8892.5613 910 -57.31 -134.11 -129.52 -10.89 0.0 -37.18 -13.38 -58.37 0.0 -45.76 -15.56 0.0 -21.18 0.0 0.0 68.65 12.62 1.11 11.9 88.7 1.05 255.955 -0.312 0.944 0.02 0.016 0.02 0.0 
1.78446 0.270324 1206.4 1189.11 6.49 11001.491 722 -29.86 -10.15 0.0 0.0 0.0 -16.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.02 12.66 1.4 20.8 60.2 1.01 307.44 -0.189 0.985 0.015 0.0 0.0 0.0 
7.74482 0.165487 361.313 356.901 7.88 23116.489 830 -44.67 -54.5 0.0 0.0 0.0 -37.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.45 12.52 1.18 42.2 76.4 1.02 295.337 -0.364 0.986 0.014 0.0 0.0 0.0 
3.89307 0.250237 1659.18 1628.28 6.68 39262.097 1043 -45.51 -30.04 -58.25 -30.95 -68.72 -18.2 -20.75 -8.92 -6.37 -39.98 -95.15 -24.39 -17.66 -32.32 -36.01 66.54 12.56 1.23 59.8 90.3 1.08 352.58 -0.256 0.963 0.017 0.008 0.006 0.006 
5.55422 0.284666 331.417 328.203 7.3 16000.429 625 -28.89 -60.38 0.0 0.0 0.0 -10.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.55 15.5 1.55 38.2 52.5 1.06 14.368 -0.984 0.989 0.011 0.0 0.0 0.0 
0.768133 0.717401 23308.2 22766.5 7.71 39711.474 1268 -38.38 -11.13 0.0 0.0 0.0 -24.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.88 14.09 1.62 48.2 53.5 1.05 650.591 -0.622 0.976 0.024 0.0 0.0 0.0 
4.20867 0.747225 7519.97 7438.9 7.08 9445.731 587 -34.49 -48.63 -42.08 -20.0 0.0 -21.73 -26.29 -30.86 0.0 -30.5 -30.2 0.0 -34.12 0.0 0.0 76.59 13.23 1.53 22.3 30.0 1.03 624.448 -0.351 0.965 0.024 0.005 0.006 0.0 
5.34512 0.115592 4984.7 4851.69 6.68 49395.517 1854 -45.7 -37.47 -59.41 -56.21 0.0 -10.47 -16.44 -3.98 0.0 -59.56 -25.02 0.0 -32.56 0.0 0.0 77.39 15.29 1.31 40.0 40.3 1.08 437.605 -0.345 0.952 0.012 0.023 0.013 0.0 
5.70793 0.282825 88.4834 88.0152 6.47 8924.2524 299 -24.92 -12.46 -39.12 0.0 0.0 -16.01 -20.49 0.0 0.0 -13.19 0.0 0.0 0.0 0.0 0.0 14.07 12.27 1.39 45.7 64.4 1.07 9.464 -0.398 0.993 0.001 0.006 0.0 0.0 
12.7267 0.0293946 342.615 328.917 6.89 36127.438 2243 -59.97 -89.36 -28.19 -136.13 0.0 -43.94 -6.59 -89.2 0.0 -38.86 -89.77 0.0 -15.39 0.0 0.0 33.26 13.01 1.27 22.2 46.9 1.03 22.087 -0.547 0.958 0.012 0.013 0.017 0.0 
1.24749 0.331261 15575.1 15200.3 7.27 11448.067 485 -42.6 -86.05 -36.21 -72.85 0.0 -40.65 -22.76 -16.67 0.0 -53.42 -73.19 0.0 -22.63 0.0 0.0 69.38 15.44 1.6 34.7 61.5 1.06 561.783 -0.665 0.947 0.023 0.021 0.009 0.0 
0.27014 0.350733 1835.02 1812.7 6.25 20525.095 712 -17.56 -35.65 0.0 0.0 0.0 -38.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.26 13.66 1.67 43.8 72.2 1.0 174.744 0.73 0.985 0.015 0.0 0.0 0.0 
5.27604 0.21821 288.492 288.008 6.73 1236.046 103 -33.66 -33.32 0.0 0.0 0.0 -20.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.98 14.49 1.37 15.7 41.1 1.03 152.824 -0.37 0.998 0.002 0.0 0.0 0.0 
8.72871 0.13654 133.42 133.244 7.95 2033.4359 61 -34.56 -66.01 -47.69 0.0 0.0 -57.51 -20.13 0.0 0.0 -37.3 0.0 0.0 0.0 0.0 0.0 15.69 13.2 1.31 52.0 43.9 1.08 44.148 -0.611 0.989 0.01 0.001 0.0 0.0 
2.59386 0.2959 616.828 590.984 6.29 41704.154 1300 -35.72 -12.5 -36.43 -26.43 0.0 -18.91 -38.77 -44.44 0.0 -41.58 -97.71 0.0 -26.08 0.0 0.0 41.34 15.99 1.31 49.6 78.9 1.08 132.911 -0.293 0.953 0.02 0.006 0.021 0.0 
5.82691 0.168921 2551 2480.18 7.73 62009.575 1796 -50.58 -21.75 -71.32 0.0 0.0 -42.78 -86.42 0.0 0.0 -14.3 0.0 0.0 0.0 0.0 0.0 62.42 13.77 1.04 54.1 51.0 1.0 591.139 -0.281 0.969 0.009 0.022 0.0 0.0 
1.79092 0.285593 91.8366 91.4394 6.84 5404.0783 264 -25.63 -58.44 0.0 0.0 0.0 -42.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.68 15.15 1.12 29.4 94.7 1.02 201.804 -0.107 0.995 0.005 0.0 0.0 0.0 
1.06494 0.238113 90.7542 89.2579 6.61 22914.832 928 -17.59 -29.73 0.0 0.0 0.0 -49.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.78 14.0 1.28 36.7 47.1 1.05 57.167 -0.045 0.982 0.018 0.0 0.0 0.0 
1.48123 0.424506 3268.37 3136.82 6.37 56970.593 2075 -34.81 -77.63 -6.61 0.0 0.0 -44.76 -65.8 0.0 0.0 -39.6 0.0 0.0 0.0 0.0 0.0 68.27 14.89 1.32 41.3 75.1 1.04 321.475 -0.25 0.957 0.023 0.02 0.0 0.0 
0.0064858 0.333109 1365.09 1358.84 7.2 7017.5133 203 -14.76 -6.94 -27.45 -22.73 0.0 -16.07 -12.05 -8.04 0.0 -56.66 -71.96 0.0 -35.9 0.0 0.0 44.82 12.5 1.6 54.2 71.8 1.06 431.512 2.158 0.989 0.007 0.001 0.003 0.0 
5.88852 0.173835 118.436 117.791 7.18 7301.0348 326 -34.91 -41.89 -25.83 0.0 0.0 -46.68 -18.21 0.0 0.0 -13.89 0.0 0.0 0.0 0.0 0.0 22.54 14.88 1.21 32.7 87.6 1.09 77.139 -0.392 0.982 0.012 0.006 0.0 0.0 
10.5335 0.126073 332.391 332.128 6.03 921.42593 45 -43.53 -104.47 0.0 0.0 0.0 -16.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.37 15.87 1.46 29.7 91.8 1.1 -2.762 -0.676 0.999 0.001 0.0 0.0 0.0 
4.25769 0.177406 1169.08 1108.7 6.97 86873.447 2675 -39.64 -54.31 -38.45 -40.83 -39.64 -43.2 -62.21 -63.5 -25.92 -53.26 -117.7 -113.44 -32.28 -25.18 -57.32 46.62 12.97 1.34 50.3 76.3 1.09 265.735 -0.356 0.944 0.023 0.019 0.007 0.007 
7.07242 0.24173 476.559 461.262 6.89 24034.302 797 -39.01 -4.68 -50.32 -42.13 -23.02 -35.65 -87.7 -23.89 -8.2 -23.02 -28.54 -17.73 -25.36 -29.67 -42.16 32.83 14.3 1.43 46.2 93.5 1.04 130.561 -0.517 0.96 0.009 0.015 0.001 0.015 
3.57609 0.130425 417.818 410.296 6.72 28658.64 1074 -25.99 -57.44 -19.75 0.0 0.0 -26.65 -29.85 0.0 0.0 -38.6 0.0 0.0 0.0 0.0 0.0 16.55 14.57 1.59 40.1 52.3 1.02 28.936 -0.724 0.979 0.02 0.001 0.0 0.0 
11.4747 0.217993 12890.1 12758.6 7.25 7931.4477 549 -58.83 -34.71 -125.9 0.0 0.0 -41.32 -59.09 0.0 0.0 -26.07 0.0 0.0 0.0 0.0 0.0 64.08 15.49 1.69 19.5 98.5 1.05 415.054 -1.051 0.984 0.006 0.01 0.0 0.0 
4.20441 0.20449 293.794 284.762 7.41 23174.641 935 -38.92 -26.47 -17.12 -24.13 0.0 -20.33 -6.3 -13.21 0.0 -59.98 -37.79 0.0 -15.06 0.0 0.0 43.0 12.64 1.25 36.9 49.3 1.01 331.25 -0.273 0.945 0.02 0.018 0.017 0.0 
5.25739 0.341882 1307.26 1265.71 7.7 37637.513 2044 -33.86 -32.51 -61.29 -24.04 0.0 -28.38 -10.78 -20.43 0.0 -53.62 -53.62 0.0 -56.47 0.0 0.0 15.2 14.23 1.62 25.9 26.5 1.1 27.197 -1.212 0.966 0.012 0.012 0.01 0.0 
5.20745 0.227215 5927.52 5829.32 7.17 4843.2202 165 -54.16 -10.83 -30.87 -27.08 0.0 -27.85 -32.31 -36.21 0.0 -17.7 -14.87 0.0 -21.94 0.0 0.0 76.35 14.37 1.45 44.7 43.4 1.09 559.774 -0.508 0.975 0.006 0.016 0.003 0.0 
1.38092 0.342951 4801.66 4641.17 7.73 70469.397 2053 -20.35 -9.56 -42.53 -42.12 -30.93 -40.1 -99.45 -38.5 -64.56 -39.51 -75.86 -12.25 -13.93 -33.71 -26.02 60.23 14.45 1.36 53.8 25.3 1.08 747.986 1.011 0.956 0.01 0.014 0.001 0.019 
1.25431 0.0309489 2896.95 2859.17 7.44 9058.2636 390 -36.49 -10.22 -6.2 -22.26 0.0 -37.81 -44.99 -14.75 0.0 -26.94 -60.62 0.0 -33.63 0.0 0.0 66.02 15.89 1.29 34.1 38.1 1.08 630.484 -0.277 0.984 0.002 0.007 0.007 0.0 
44.8217 0.21597 1245.53 1214.26 7.9 23012.538 2494 -59.57 -123.31 -109.61 -100.67 0.0 -48.53 -94.15 -16.01 0.0 -57.71 -34.05 0.0 -40.12 0.0 0.0 12.61 13.3 1.6 11.6 53.4 1.03 -9.322 -2.883 0.956 0.003 0.019 0.022 0.0 
24.4761 0.179783 200.358 198.706 6.1 13584.533 426 -57.07 -70.2 -108.43 -87.89 0.0 -52.26 -77.87 -84.14 0.0 -54.45 -132.31 0.0 -23.61 0.0 0.0 16.23 15.92 1.31 49.3 57.0 1.06 -3.6 -1.211 0.985 0.006 0.008 0.001 0.0 
6.1907 0.220471 159.151 155.153 6.82 35096.477 1099 -33.92 -35.28 -81.41 -78.02 0.0 -51.82 -30.06 -48.19 0.0 -56.28 -132.26 0.0 -54.07 0.0 0.0 23.11 13.42 1.34 49.5 85.4 1.03 48.0 -0.444 0.965 0.005 0.009 0.021 0.0 
10.2635 0.132973 164.427 157.32 6.33 17572.911 1433 -44.69 -29.05 -92.06 -63.01 0.0 -38.92 -38.14 -5.84 0.0 -27.83 -13.36 0.0 -45.13 0.0 0.0 23.39 12.13 1.32 16.2 44.2 1.02 -5.278 -0.534 0.95 0.021 0.013 0.016 0.0 
7.92396 0.235005 3021.57 2926.44 6.59 78011.487 2217 -56.72 -24.39 -53.88 -55.02 0.0 -11.66 -24.02 -22.04 0.0 -13.54 -20.99 0.0 -58.54 0.0 0.0 47.99 15.45 1.58 55.3 67.9 1.1 135.404 -0.846 0.957 0.002 0.018 0.023 0.0 
2.95847 0.266534 188.348 188.016 6.25 3077.0408 96 -40.74 -57.85 -34.63 0.0 0.0 -57.47 -54.02 0.0 0.0 -25.21 0.0 0.0 0.0 0.0 0.0 44.12 14.97 1.07 49.7 25.4 1.09 121.676 -0.234 0.998 0.001 0.001 0.0 0.0 
21.2495 0.13983 214.373 212.994 6.85 13994.447 374 -52.66 -111.64 0.0 0.0 0.0 -30.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.15 12.1 1.24 59.4 48.3 1.06 -5.502 -0.889 0.993 0.007 0.0 0.0 0.0 
16.2069 0.215351 695.427 684.436 7.87 16968.707 906 -55.52 -62.74 -126.59 0.0 0.0 -47.39 -49.29 0.0 0.0 -53.27 0.0 0.0 0.0 0.0 0.0 23.4 15.29 1.37 26.6 35.3 1.0 12.322 -1.054 0.959 0.023 0.018 0.0 0.0 
3.72163 0.231246 6877.63 6527.59 6.96 33547.356 2162 -52.91 -13.76 -44.97 -30.16 -37.57 -13.01 -26.54 -3.25 -21.86 -15.28 -7.95 -19.86 -25.79 -49.77 -59.7 76.83 14.89 1.39 21.3 98.5 1.02 505.641 -0.437 0.937 0.023 0.016 0.009 0.015 
1.70505 0.327415 6659.98 6499.16 7.21 40320.067 1344 -35.95 -76.57 -12.22 -88.44 0.0 -45.0 -47.7 -12.15 0.0 -43.58 -33.12 0.0 -48.35 0.0 0.0 63.69 15.23 1.67 45.8 33.0 1.05 522.944 -0.647 0.963 0.012 0.019 0.006 0.0 
13.5172 0.231943 2086.08 1998.42 6.6 21935.053 2521 -52.16 -65.72 -120.49 -85.02 -12.0 -30.54 -9.47 -46.42 -30.54 -37.12 -37.49 -34.15 -20.05 -20.65 -43.68 30.25 14.88 1.66 10.7 54.6 1.03 3.119 -0.881 0.948 0.003 0.025 0.017 0.007 
9.40931 0.00440215 1232.58 1210.49 7.7 31699.635 1318 -53.16 -69.64 0.0 0.0 0.0 -34.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.61 15.83 1.26 35.5 44.8 1.04 388.874 -0.506 0.978 0.022 0.0 0.0 0.0 
1.8809 0.208683 296.612 296.078 7.86 1670.014 122 -34.45 -48.57 0.0 0.0 0.0 -37.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.38 14.76 1.19 18.4 52.4 1.02 297.129 -0.315 0.998 0.002 0.0 0.0 0.0 
10.7745 0.173278 819.496 777.565 6.39 15968.318 1445 -48.03 -7.68 -43.23 -14.89 -55.23 -25.11 -28.12 -44.7 -12.81 -26.94 -8.35 -56.3 -57.83 -28.92 -43.61 28.37 12.52 1.55 14.2 56.8 1.05 15.175 -0.729 0.943 0.024 0.001 0.021 0.011 
1.74018 0.204748 434.478 427.699 7.84 27648.479 877 -25.15 -10.56 0.0 0.0 0.0 -26.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40.52 12.81 1.27 48.7 69.7 1.09 477.729 -0.096 0.984 0.016 0.0 0.0 0.0 
8.74883 -0.836165 183.888 176.638 6.81 19590.282 2129 -35.55 -34.48 -85.32 -12.8 0.0 -47.15 -37.72 -108.44 0.0 -36.36 -26.54 0.0 -42.54 0.0 0.0 25.82 13.79 1.26 10.8 78.7 1.08 71.033 -0.158 0.96 0.022 0.009 0.009 0.0 
0.796345 0.335676 4594.09 4510.57 7.14 43879.452 1329 -15.38 -37.68 0.0 0.0 0.0 -18.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.96 13.56 1.63 51.3 78.1 1.04 558.803 2.149 0.976 0.024 0.0 0.0 0.0 
28.8517 0.188485 1166.87 1159.16 7.38 2888.5694 346 -57.69 -17.31 -106.73 -80.19 0.0 -30.22 -55.91 -39.29 0.0 -59.75 -47.2 0.0 -58.08 0.0 0.0 15.32 14.82 1.39 10.2 99.4 1.02 -8.291 -1.542 0.978 0.013 0.003 0.006 0.0 
4.90913 -0.736361 850.97 844.724 6.58 6323.3499 420 -43.65 -107.38 0.0 0.0 0.0 -41.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.9 16.0 1.09 20.6 43.1 1.08 323.033 -0.237 0.991 0.009 0.0 0.0 0.0 
5.65793 0.121135 244.723 233.361 3.98 3407.8459 91 -34.7 -41.99 -47.89 -30.88 -83.28 -69.72 -16.04 -25.1 -170.12 -29.69 -66.21 -17.52 -83.21 -125.65 -99.73 36.81 14.3 1.48 59.5 45.9 1.09 -1.476 -0.323 0.936 0.017 0.014 0.03 0.003 
17.2755 0.0977372 43409.4 42635.4 4.65 34730.726 2054 -86.37 -34.55 -201.24 0.0 0.0 -11.08 -25.48 0.0 0.0 -57.51 0.0 0.0 0.0 0.0 0.0 72.63 14.93 1.62 23.5 93.7 1.03 -4.884 -0.857 0.943 0.013 0.044 0.0 0.0 
4.42187 0.0997656 2548.29 2485.67 6.56 17856.772 1334 -42.05 -86.2 -26.49 -69.38 0.0 -35.63 -17.82 -47.74 0.0 -25.26 -49.51 0.0 -110.79 0.0 0.0 42.85 15.54 1.66 17.9 31.3 1.05 155.533 -0.797 0.97 0.002 0.024 0.004 0.0 
43.053 0.113964 613577 607185 4.83 34798.415 973 -111.56 -179.61 0.0 0.0 0.0 -43.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.02 12.31 1.38 55.7 62.2 1.05 -3.612 -1.5 0.973 0.027 0.0 0.0 0.0 
18.5936 0.121944 120090 113146 4.3 45593.357 2046 -111.3 -276.02 -185.87 -45.63 0.0 -71.06 -9.95 -23.45 0.0 -60.72 -109.9 0.0 -71.35 0.0 0.0 74.32 14.9 1.37 32.3 57.1 1.06 -4.541 -0.743 0.893 0.046 0.015 0.046 0.0 
39.2596 0.125283 920365 2.69778e+06 4.88 26321.87 1029 -109.68 -20.84 -159.04 -23.03 -219.36 -47.85 -77.04 -86.61 -72.73 -85.22 -39.2 -161.92 -119.64 -41.87 -81.26 34.75 14.83 1.5 37.3 58.1 1.08 -4.386 -1.742 0.918 0.022 0.025 0.006 0.029 
8.52515 0.51763 262.323 246.737 5.35 12895.141 1422 -34.04 -59.91 -23.15 -59.23 0.0 -52.48 -84.49 -70.32 0.0 -14.25 -26.93 0.0 -39.94 0.0 0.0 15.08 12.35 1.41 11.4 34.2 1.07 -2.64 -0.553 0.924 0.024 0.018 0.034 0.0 
10.3794 0.166009 489.209 488.746 7.8 1038.0481 60 -49.83 -11.46 0.0 0.0 0.0 -119.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.35 15.12 1.23 24.6 47.7 1.01 233.234 -0.508 0.999 0.001 0.0 0.0 0.0 
61.4145 0.0641348 590.293 584.223 7.35 11685.496 677 -111.63 -101.58 0.0 0.0 0.0 -31.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.73 15.46 1.01 24.1 95.0 1.04 -2.759 -1.712 0.988 0.012 0.0 0.0 0.0 
13.7096 0.235932 2384.86 2383.26 6.52 1186.4916 49 -69.36 -102.65 0.0 0.0 0.0 -45.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 48.22 14.2 1.68 36.0 98.4 1.03 70.596 -1.124 0.999 0.001 0.0 0.0 0.0 
5.00316 0.283088 227.117 225.201 6.3 3116.7733 295 -33.4 -43.42 -39.41 0.0 0.0 -22.78 -34.63 0.0 0.0 -39.76 0.0 0.0 0.0 0.0 0.0 16.33 13.6 1.48 13.6 61.4 1.02 -4.465 -0.683 0.961 0.033 0.006 0.0 0.0 
3.73801 0.329143 110.304 105.243 3.64 23452.01 1301 -35.61 -35.61 0.0 0.0 0.0 -93.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.57 13.31 1.24 25.0 73.6 1.1 -1.132 -0.167 0.954 0.046 0.0 0.0 0.0 
6.96183 0.193346 2297.05 2257.69 3.7 10889.743 568 -57.93 -95.58 0.0 0.0 0.0 -54.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.8 15.06 1.38 27.2 78.3 1.1 -2.074 -0.368 0.98 0.02 0.0 0.0 0.0 
5.51031 0.265898 500.294 449.108 5.93 96651.469 2958 -38.18 -32.45 -24.82 -58.03 0.0 -95.73 -98.6 -133.06 0.0 -70.11 -132.51 0.0 -12.37 0.0 0.0 35.4 14.12 1.39 50.7 40.7 1.0 36.298 -0.424 0.891 0.044 0.034 0.031 0.0 
38.8478 0.0537895 7.19156e+06 6.86793e+06 5 36768.479 2226 -104.34 -242.07 -234.76 0.0 0.0 -60.25 -43.98 0.0 0.0 -76.76 0.0 0.0 0.0 0.0 0.0 71.7 15.33 1.12 22.7 68.6 1.02 -5.787 -1.082 0.943 0.047 0.01 0.0 0.0 
36.471 0.0558986 314.599 302.896 5.37 20794.289 1720 -86.16 -140.44 0.0 0.0 0.0 -22.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 42.47 13.37 1.01 15.9 90.0 1.02 -5.003 -0.98 0.959 0.041 0.0 0.0 0.0 
21.1603 0.130959 18113.3 17593.1 6.72 8963.8651 420 -106.29 -32.95 -254.03 -255.1 0.0 -75.59 -182.93 -109.61 0.0 -32.88 -54.91 0.0 -38.99 0.0 0.0 78.95 12.87 1.47 29.7 81.0 1.03 176.873 -0.917 0.956 0.027 0.009 0.008 0.0 
109.421 0.107197 4.38563e+07 4.0329e+07 6.42 113581.29 4242 -100.19 -137.26 -233.44 0.0 0.0 -92.19 -34.11 0.0 0.0 -117.19 0.0 0.0 0.0 0.0 0.0 40.75 13.91 1.46 39.2 27.4 1.04 -8.169 -3.496 0.915 0.036 0.049 0.0 0.0 
41.084 0.117375 7.19835e+06 7.03583e+06 4.59 60784.352 1900 -113.27 -249.19 -65.7 0.0 0.0 -65.44 -16.36 0.0 0.0 -93.25 0.0 0.0 0.0 0.0 0.0 32.19 15.92 1.29 48.4 58.7 1.1 -3.28 -1.432 0.947 0.019 0.034 0.0 0.0 
15.5359 0.117836 6759.67 6355.85 4.5 34550.891 2668 -81.33 -194.38 -196.01 -60.18 0.0 -102.74 -140.75 -59.59 0.0 -25.41 -11.43 0.0 -72.42 0.0 0.0 58.77 15.33 1.31 17.3 73.5 1.07 -3.775 -0.617 0.923 0.043 0.025 0.009 0.0 
65.0019 0.147612 839.546 824.05 7.88 41227.238 1341 -73.27 -104.78 0.0 0.0 0.0 -32.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.65 13.63 1.36 47.3 88.4 1.07 -8.203 -2.714 0.978 0.022 0.0 0.0 0.0 
0.910689 0.148624 1713.31 1562.18 6.69 50866.84 3925 -33.45 -9.03 -8.7 -32.11 0.0 -40.49 -70.86 -11.74 0.0 -102.73 -102.73 0.0 -78.91 0.0 0.0 78.94 15.01 1.01 17.0 47.7 1.04 507.851 -0.087 0.907 0.018 0.049 0.026 0.0 
23.4374 0.243615 68654.4 64605.4 5.54 113448.5 4194 -73.06 -130.05 -81.83 -123.47 -176.07 -116.62 -86.3 -137.61 -15.16 -27.06 -50.06 -44.11 -108.51 -218.11 -31.45 26.46 15.77 1.66 40.18 26.7 1.09 -6.947 -2.168 0.903 0.045 0.008 0.029 0.015 
